Maquina,Fault_Code,TIMESTAMP
J,24169,2020-05-11T08:25:44.731Z
J,24169,2020-05-11T08:24:09.726Z
J,24169,2020-05-11T08:23:32.416Z
J,24169,2020-05-11T08:23:15.615Z
J,24169,2020-05-11T15:33:49.476Z
J,24169,2020-05-11T15:34:47.571Z
J,24169,2020-05-11T21:08:25.139Z
J,24169,2020-05-11T21:08:13.454Z
J,24169,2020-05-11T21:08:56.370Z
J,24169,2020-05-11T21:08:33.110Z
J,24169,2020-05-11T21:09:58.396Z
J,24169,2020-05-11T23:39:39.207Z
J,24169,2020-05-11T23:39:27.632Z
J,24169,2020-05-11T23:39:03.389Z
J,24169,2020-05-11T23:40:11.312Z
J,24169,2020-05-12T08:23:24.401Z
C,28846,2020-05-19T03:07:56.029Z
C,24513,2020-05-14T12:27:45.058Z
J,24514,2020-05-12T06:20:56.320Z
E,24519,2020-05-18T16:06:10.989Z
E,24519,2020-05-18T13:46:03.740Z
C,24519,2020-05-12T14:00:34.034Z
C,24519,2020-05-12T14:05:57.074Z
C,24519,2020-05-12T14:12:47.914Z
C,24519,2020-05-12T14:01:09.651Z
C,24519,2020-05-12T14:10:33.039Z
C,24519,2020-05-12T14:02:43.721Z
C,24519,2020-05-12T14:07:52.810Z
C,24519,2020-05-12T14:03:42.238Z
C,24519,2020-05-12T14:01:50.461Z
C,24519,2020-05-12T14:02:15.484Z
C,24519,2020-05-12T14:08:12.911Z
C,24519,2020-05-12T14:07:10.497Z
C,24519,2020-05-12T14:00:59.450Z
C,24519,2020-05-12T14:06:52.690Z
C,24519,2020-05-12T14:19:19.459Z
C,24519,2020-05-12T14:19:59.461Z
E,28885,2020-05-21T13:14:41.460Z
E,28885,2020-05-21T13:14:47.984Z
H,43241,2020-05-22T18:35:31.596Z
J,43241,2020-05-11T08:28:40.842Z
J,43241,2020-05-11T15:33:49.258Z
C,43499,2020-05-19T23:29:34.581Z
C,43499,2020-05-19T03:04:58.488Z
G,2,2020-01-31T10:20:41.496Z
G,3,2020-01-02T19:26:02.272Z
G,3,2020-01-05T03:50:21.605Z
G,3,2020-01-03T19:32:40.497Z
G,24225,2020-01-10T11:14:29.507Z
G,24191,2020-01-10T11:17:02.856Z
G,24521,2020-01-12T14:04:26.334Z
G,28694,2020-01-12T18:19:07.390Z
G,28904,2020-01-08T20:02:06.575Z
G,28694,2020-01-08T20:01:58.821Z
G,24175,2020-01-30T18:00:26.431Z
G,24175,2020-01-30T18:08:30.292Z
G,24175,2020-01-15T15:39:56.586Z
G,24169,2020-01-15T15:39:07.192Z
G,62018,2020-01-18T04:26:47.056Z
G,23866,2020-01-18T03:45:18.442Z
G,23866,2020-01-18T02:39:30.543Z
G,23866,2020-01-18T03:03:15.683Z
G,23866,2020-01-18T04:28:27.655Z
G,23866,2020-01-18T03:46:56.841Z
G,23866,2020-01-18T04:28:32.855Z
G,23866,2020-01-18T04:28:30.955Z
G,23866,2020-01-18T04:28:34.355Z
G,23866,2020-01-18T04:48:26.082Z
G,23865,2020-01-18T04:59:41.919Z
G,23866,2020-01-18T04:48:19.490Z
G,23866,2020-01-18T05:47:19.243Z
G,24156,2020-01-18T07:47:27.025Z
G,23865,2020-01-18T07:09:25.027Z
G,24150,2020-01-18T07:47:27.226Z
G,24150,2020-01-18T07:49:41.737Z
G,24195,2020-01-18T16:23:30.537Z
G,24195,2020-01-18T16:22:20.636Z
G,24195,2020-01-18T16:22:52.666Z
G,24195,2020-01-18T16:24:53.298Z
G,24195,2020-01-18T16:22:43.492Z
G,24156,2020-01-18T07:24:21.344Z
G,24156,2020-01-18T07:55:33.451Z
G,24156,2020-01-18T07:53:11.709Z
G,24156,2020-01-18T07:51:01.108Z
G,24156,2020-01-18T07:52:10.667Z
G,24156,2020-01-18T07:54:27.463Z
G,24175,2020-01-18T15:28:10.764Z
G,24175,2020-01-18T15:27:58.949Z
G,23866,2020-01-18T15:27:58.749Z
G,2,2020-01-24T22:44:29.235Z
G,24170,2020-01-24T01:48:08.756Z
G,24175,2020-01-24T11:29:51.134Z
G,24175,2020-01-24T12:30:50.690Z
G,24222,2020-01-24T23:45:43.724Z
G,24195,2020-01-24T23:38:17.052Z
G,24222,2020-01-24T23:45:37.016Z
G,24195,2020-01-24T23:38:00.129Z
G,24222,2020-01-24T23:45:28.580Z
G,24222,2020-01-24T23:45:33.285Z
G,24195,2020-01-24T23:37:21.139Z
G,24194,2020-01-24T23:50:49.924Z
G,24194,2020-01-24T23:55:50.122Z
G,24194,2020-01-24T23:55:58.031Z
G,24195,2020-01-24T23:47:45.336Z
G,24195,2020-01-24T23:54:15.151Z
G,24195,2020-01-24T23:47:57.342Z
G,24194,2020-01-24T23:56:37.500Z
G,24195,2020-01-24T23:48:49.206Z
G,24195,2020-01-24T23:53:00.683Z
G,24194,2020-01-24T23:51:09.445Z
G,24195,2020-01-24T23:48:40.894Z
G,24170,2020-01-24T00:45:54.892Z
G,24175,2020-01-14T23:28:09.150Z
G,24175,2020-01-26T17:42:14.405Z
G,24175,2020-01-26T17:42:22.705Z
G,24225,2020-01-26T21:52:22.708Z
G,24225,2020-01-26T21:52:33.519Z
G,24175,2020-01-26T22:38:28.297Z
