Maquina,Fault_Code,TIMESTAMP
G,62024,2021-07-29T04:49:29.859Z
G,62024,2021-07-29T04:49:44.256Z
G,0,2021-07-31T23:24:32.025Z
G,0,2021-07-31T18:02:39.129Z
G,0,2021-07-31T12:40:26.629Z
G,0,2021-07-31T12:35:22.848Z
G,0,2021-07-31T12:37:06.957Z
G,0,2021-07-31T12:55:03.789Z
G,0,2021-07-31T12:59:52.936Z
G,0,2021-07-31T10:39:47.930Z
G,0,2021-07-31T09:51:36.396Z
G,0,2021-07-31T09:55:12.635Z
G,0,2021-07-31T10:35:16.625Z
G,0,2021-07-31T10:41:15.909Z
G,0,2021-07-30T15:27:29.778Z
G,0,2021-07-30T13:51:02.045Z
G,0,2021-07-30T13:41:06.789Z
G,0,2021-07-30T11:45:43.955Z
G,0,2021-07-30T01:46:26.770Z
G,0,2021-07-30T02:11:23.477Z
G,0,2021-07-29T20:53:56.318Z
G,0,2021-07-29T22:53:27.734Z
G,0,2021-07-29T11:40:37.296Z
G,0,2021-07-29T08:48:47.545Z
G,0,2021-07-29T08:53:47.070Z
G,0,2021-07-29T03:01:31.897Z
G,0,2021-07-28T16:03:57.954Z
G,0,2021-07-28T19:04:56.541Z
G,0,2021-07-28T19:24:59.062Z
G,0,2021-07-28T20:06:03.005Z
G,0,2021-07-28T14:09:04.612Z
G,0,2021-07-28T21:22:56.685Z
G,0,2021-07-28T21:37:54.302Z
G,0,2021-07-28T21:37:53.202Z
G,0,2021-07-28T23:18:32.589Z
G,0,2021-07-28T22:40:51.833Z
G,0,2021-07-28T22:47:54.003Z
G,0,2021-07-29T04:49:44.368Z
G,0,2021-07-29T04:49:38.162Z
G,0,2021-07-29T07:32:26.757Z
G,0,2021-07-29T07:30:13.043Z
G,0,2021-07-29T07:39:23.766Z
G,0,2021-07-29T13:05:03.684Z
G,0,2021-07-29T13:04:59.185Z
G,0,2021-07-29T13:05:08.989Z
G,0,2021-07-30T02:49:05.701Z
G,0,2021-07-30T05:15:59.460Z
G,0,2021-07-31T05:54:50.435Z
G,0,2021-07-31T06:24:04.681Z
G,0,2021-07-31T04:36:46.885Z
G,0,2021-07-31T04:18:45.813Z
G,0,2021-07-31T01:40:54.674Z
G,0,2021-07-31T10:59:34.939Z
G,0,2021-07-31T11:24:20.779Z
G,0,2021-07-31T11:01:37.157Z
G,0,2021-07-31T10:54:43.150Z
G,0,2021-07-31T11:27:31.111Z
G,0,2021-07-31T08:44:24.126Z
G,0,2021-07-31T09:20:22.336Z
G,0,2021-07-31T09:16:13.085Z
G,0,2021-07-31T09:11:25.527Z
G,0,2021-07-31T09:22:45.893Z
G,0,2021-07-31T08:47:09.218Z
G,0,2021-07-31T15:29:56.923Z
G,0,2021-07-31T17:04:30.757Z
G,0,2021-07-31T16:31:05.527Z
G,0,2021-07-31T13:46:42.037Z
G,0,2021-07-31T13:21:34.701Z
G,0,2021-07-31T13:25:16.571Z
G,0,2021-07-31T14:11:28.264Z
G,0,2021-07-31T19:12:05.345Z
G,5,2021-07-29T22:53:28.535Z
G,5,2021-07-29T22:53:27.034Z
G,5,2021-07-28T21:37:53.502Z
G,5,2021-07-28T21:37:33.299Z
G,5,2021-07-28T21:37:54.802Z
G,5,2021-07-29T07:35:04.687Z
G,6,2021-07-31T23:24:17.821Z
G,6,2021-07-31T18:02:33.574Z
G,6,2021-07-30T13:50:39.938Z
G,6,2021-07-30T11:45:39.953Z
G,6,2021-07-30T01:46:25.070Z
G,6,2021-07-30T02:11:21.976Z
G,6,2021-07-30T05:15:55.859Z
G,6,2021-07-31T06:24:00.580Z
G,6,2021-07-31T05:54:42.833Z
G,6,2021-07-31T04:36:44.884Z
G,6,2021-07-31T04:18:12.911Z
G,6,2021-07-31T01:40:46.372Z
G,6,2021-07-31T10:54:41.249Z
G,6,2021-07-31T08:46:57.495Z
G,6,2021-07-31T08:44:18.523Z
G,6,2021-07-31T09:11:22.327Z
G,6,2021-07-31T15:29:33.921Z
G,6,2021-07-31T16:31:01.627Z
G,6,2021-07-31T17:04:18.554Z
G,7,2021-07-30T15:27:10.872Z
G,7,2021-07-29T04:49:34.862Z
G,7,2021-07-29T13:05:08.489Z
G,28808,2021-07-31T12:55:03.390Z
G,28808,2021-07-31T12:59:52.636Z
G,28808,2021-07-31T12:37:06.357Z
G,28808,2021-07-31T12:40:25.829Z
G,28808,2021-07-31T12:35:22.247Z
G,28808,2021-07-31T09:51:35.795Z
G,28808,2021-07-31T10:39:47.191Z
G,28808,2021-07-31T10:41:15.208Z
G,28808,2021-07-31T09:55:11.835Z
G,28808,2021-07-31T10:35:15.825Z
G,28808,2021-07-30T13:41:06.489Z
G,28808,2021-07-29T20:53:56.068Z
G,28808,2021-07-29T11:40:35.796Z
G,28808,2021-07-29T08:48:46.641Z
