Maquina,Fault_Code,TIMESTAMP
J,24169,2021-12-10T18:00:19.620Z
J,23860,2021-12-10T18:00:19.839Z
J,23860,2021-12-10T18:00:37.311Z
J,23860,2021-12-10T18:00:45.938Z
J,28694,2021-12-01T05:12:00.587Z
J,23860,2021-12-02T00:11:50.640Z
J,23860,2021-12-02T00:12:12.845Z
J,23860,2021-12-02T09:44:57.630Z
J,23860,2021-12-02T09:48:39.070Z
J,23860,2021-12-02T09:48:56.638Z
J,23860,2021-12-02T09:57:16.978Z
J,23860,2021-12-02T09:57:38.489Z
J,23860,2021-12-02T10:02:04.758Z
J,23860,2021-12-03T13:40:31.516Z
J,23860,2021-12-03T13:41:40.624Z
J,23860,2021-12-07T05:37:06.544Z
J,23860,2021-12-07T05:37:30.210Z
J,23860,2021-12-07T05:37:38.012Z
J,23860,2021-12-08T02:41:47.323Z
J,23860,2021-12-08T02:41:53.984Z
J,24396,2021-12-09T04:43:49.339Z
J,24396,2021-12-11T03:10:26.410Z
J,23855,2021-12-11T19:46:34.138Z
J,23855,2021-12-11T19:47:27.646Z
J,23855,2021-12-11T19:50:30.681Z
J,23860,2021-12-13T13:25:46.414Z
J,24155,2021-12-13T13:25:46.195Z
J,23860,2021-12-13T13:26:03.028Z
J,23860,2021-12-13T13:28:07.953Z
J,23860,2021-12-17T08:02:58.452Z
J,23860,2021-12-17T08:04:14.159Z
J,23860,2021-12-17T08:04:23.186Z
J,24169,2021-12-17T08:02:58.252Z
J,23860,2021-12-17T08:03:58.758Z
J,23855,2021-12-17T23:26:24.386Z
J,23855,2021-12-17T23:26:44.989Z
J,23860,2021-12-17T23:28:00.200Z
J,23860,2021-12-17T23:28:18.306Z
J,23860,2021-12-18T21:42:12.835Z
J,23860,2021-12-18T21:42:45.190Z
J,23860,2021-12-20T19:56:31.731Z
J,23855,2021-12-21T07:03:59.856Z
J,23855,2021-12-21T07:04:19.777Z
J,24513,2021-12-22T10:11:56.214Z
J,24513,2021-12-22T10:13:58.081Z
J,24513,2021-12-22T10:14:48.532Z
J,24513,2021-12-22T10:16:29.105Z
J,24513,2021-12-22T10:16:47.123Z
J,24513,2021-12-22T10:17:51.317Z
J,24513,2021-12-22T10:20:52.449Z
J,24513,2021-12-22T10:27:08.457Z
J,48677,2021-12-22T10:33:07.835Z
J,48677,2021-12-22T10:33:29.019Z
J,48677,2021-12-22T10:33:34.807Z
J,23860,2021-12-23T10:34:12.718Z
J,23860,2021-12-23T10:35:04.479Z
J,23860,2021-12-23T10:35:16.709Z
J,24521,2021-12-27T14:32:25.256Z
J,24521,2021-12-27T14:32:31.589Z
J,23855,2021-12-27T18:08:19.316Z
J,23855,2021-12-27T18:09:15.897Z
J,23855,2021-12-27T18:11:12.741Z
J,24521,2021-12-27T21:42:28.902Z
J,23860,2021-12-29T12:14:07.825Z
J,23860,2021-12-29T12:14:33.487Z
J,23860,2021-12-29T12:17:36.179Z
J,23860,2021-12-29T12:18:09.283Z
J,23860,2021-12-29T12:18:56.582Z
J,23860,2021-12-29T12:22:13.751Z
J,23860,2021-12-29T12:27:48.543Z
J,23860,2021-12-29T12:30:22.359Z
J,23860,2021-12-29T12:30:29.566Z
J,23860,2021-12-29T12:32:37.019Z
J,23860,2021-12-29T12:32:43.243Z
J,62018,2021-12-29T12:47:38.294Z
J,23860,2021-12-29T12:48:38.573Z
J,23860,2021-12-29T12:49:47.588Z
J,23860,2021-12-29T12:52:04.743Z
J,23860,2021-12-29T12:55:38.136Z
J,23860,2021-12-29T13:00:32.555Z
J,23860,2021-12-29T13:01:41.039Z
J,23860,2021-12-29T13:04:23.654Z
J,23860,2021-12-29T13:05:22.310Z
J,23860,2021-12-29T13:05:28.098Z
J,23860,2021-12-29T20:54:20.891Z
J,23860,2021-12-29T20:55:01.201Z
J,23860,2021-12-29T20:55:32.432Z
J,23860,2021-12-29T20:56:38.280Z
J,23860,2021-12-29T21:00:54.276Z
J,23860,2021-12-29T21:01:28.784Z
J,23860,2021-12-29T21:01:34.571Z
J,23860,2021-12-29T21:03:19.653Z
J,23860,2021-12-29T21:07:24.730Z
J,23860,2021-12-29T21:08:04.260Z
J,23860,2021-12-29T21:18:18.152Z
J,23860,2021-12-29T21:31:44.034Z
J,23860,2021-12-29T21:32:16.794Z
J,23860,2021-12-29T21:32:53.064Z
J,0,2021-12-21T15:37:02.984Z
J,0,2021-12-10T17:22:13.935Z
J,0,2021-12-10T17:24:28.798Z
J,0,2021-12-10T17:28:26.917Z
J,0,2021-12-10T18:00:31.741Z
J,0,2021-12-10T18:00:39.713Z
J,0,2021-12-10T18:02:31.752Z
J,0,2021-12-10T16:28:16.977Z
J,0,2021-12-10T16:28:53.668Z
J,0,2021-12-10T16:44:03.415Z
J,0,2021-12-01T01:47:17.659Z
J,0,2021-12-01T01:53:31.439Z
J,0,2021-12-01T02:23:40.411Z
J,0,2021-12-01T05:12:18.386Z
J,0,2021-12-01T05:12:21.335Z
J,0,2021-12-01T06:38:38.719Z
J,0,2021-12-01T06:55:25.809Z
J,0,2021-12-01T12:31:05.382Z
J,0,2021-12-01T17:17:09.422Z
J,0,2021-12-01T19:06:10.716Z
J,0,2021-12-02T00:12:07.043Z
J,0,2021-12-02T00:13:25.179Z
J,0,2021-12-02T08:18:28.857Z
J,0,2021-12-02T09:45:06.231Z
J,0,2021-12-02T09:48:49.613Z
J,0,2021-12-02T09:52:28.596Z
J,0,2021-12-02T09:57:32.986Z
J,0,2021-12-02T09:59:47.812Z
J,0,2021-12-02T10:05:48.909Z
J,0,2021-12-02T19:46:39.470Z
J,0,2021-12-03T00:41:59.150Z
J,0,2021-12-03T13:41:34.823Z
J,0,2021-12-03T13:44:03.495Z
J,0,2021-12-03T18:56:04.429Z
J,0,2021-12-03T22:01:32.782Z
J,0,2021-12-04T19:14:19.784Z
J,0,2021-12-04T19:15:12.587Z
J,0,2021-12-05T17:35:34.430Z
J,0,2021-12-06T00:04:05.801Z
J,0,2021-12-06T03:41:23.886Z
J,0,2021-12-06T07:49:36.607Z
J,0,2021-12-06T16:08:45.302Z
J,0,2021-12-06T18:23:41.450Z
J,0,2021-12-06T22:38:11.814Z
J,0,2021-12-07T05:37:24.609Z
J,0,2021-12-07T05:37:32.411Z
J,0,2021-12-07T05:41:06.039Z
J,0,2021-12-07T06:44:07.777Z
J,0,2021-12-07T08:00:12.552Z
J,0,2021-12-07T08:29:50.706Z
J,0,2021-12-07T08:43:14.077Z
J,0,2021-12-07T09:20:41.178Z
J,0,2021-12-07T10:00:17.050Z
J,0,2021-12-07T12:40:41.985Z
J,0,2021-12-07T14:31:46.432Z
J,0,2021-12-07T14:39:49.124Z
J,0,2021-12-07T21:34:38.917Z
J,0,2021-12-08T02:41:47.541Z
J,0,2021-12-08T02:41:56.386Z
J,0,2021-12-08T09:04:35.789Z
J,0,2021-12-08T13:18:54.675Z
J,0,2021-12-08T19:17:05.288Z
J,0,2021-12-09T00:09:36.068Z
J,0,2021-12-09T02:37:42.655Z
J,0,2021-12-09T02:38:48.518Z
J,0,2021-12-09T03:12:27.443Z
J,0,2021-12-09T03:34:36.549Z
J,0,2021-12-09T03:42:55.423Z
J,0,2021-12-09T04:20:09.877Z
J,0,2021-12-09T04:31:17.527Z
J,0,2021-12-09T04:33:42.248Z
J,0,2021-12-09T04:36:09.138Z
J,0,2021-12-09T04:43:45.299Z
J,0,2021-12-09T04:43:50.540Z
J,0,2021-12-09T05:50:32.166Z
J,0,2021-12-09T06:40:42.300Z
J,0,2021-12-09T06:44:45.427Z
J,0,2021-12-09T06:48:59.582Z
J,0,2021-12-09T06:51:05.599Z
J,0,2021-12-09T06:53:23.581Z
J,0,2021-12-09T07:03:21.281Z
J,0,2021-12-09T07:41:02.614Z
J,0,2021-12-09T08:38:33.418Z
J,0,2021-12-09T08:40:59.887Z
J,0,2021-12-09T08:50:56.541Z
J,0,2021-12-09T09:57:47.261Z
J,0,2021-12-09T09:59:39.878Z
J,0,2021-12-09T10:16:56.328Z
J,0,2021-12-09T10:19:15.246Z
J,0,2021-12-09T10:36:58.529Z
J,0,2021-12-09T19:36:12.330Z
J,0,2021-12-09T21:17:14.984Z
J,0,2021-12-10T02:31:42.406Z
J,0,2021-12-10T02:43:32.738Z
J,0,2021-12-10T02:46:11.640Z
J,0,2021-12-10T02:48:52.601Z
J,0,2021-12-10T02:54:58.890Z
J,0,2021-12-10T03:30:39.525Z
J,0,2021-12-10T04:36:09.313Z
J,0,2021-12-10T04:36:27.986Z
J,0,2021-12-10T04:36:50.372Z
J,0,2021-12-10T04:32:52.596Z
J,0,2021-12-10T05:57:30.982Z
J,0,2021-12-10T05:55:23.639Z
J,0,2021-12-10T07:05:16.443Z
J,0,2021-12-10T07:23:42.033Z
J,0,2021-12-10T07:07:42.475Z
J,0,2021-12-10T08:14:15.786Z
J,0,2021-12-10T08:24:59.458Z
J,0,2021-12-10T08:35:50.884Z
J,0,2021-12-10T08:38:12.408Z
J,0,2021-12-10T08:40:31.123Z
J,0,2021-12-10T08:57:13.893Z
J,0,2021-12-10T11:15:52.202Z
J,0,2021-12-10T11:19:47.762Z
J,0,2021-12-10T11:59:41.774Z
J,0,2021-12-10T11:44:24.773Z
J,0,2021-12-10T12:28:39.601Z
J,0,2021-12-10T12:39:21.823Z
J,0,2021-12-10T15:40:21.626Z
J,0,2021-12-10T21:42:50.968Z
J,0,2021-12-10T21:47:26.605Z
J,0,2021-12-10T21:50:16.629Z
J,0,2021-12-10T21:53:17.683Z
J,0,2021-12-10T21:56:31.202Z
J,0,2021-12-10T22:25:51.384Z
J,0,2021-12-10T22:32:12.633Z
J,0,2021-12-10T22:36:52.310Z
J,0,2021-12-10T22:39:05.878Z
J,0,2021-12-10T22:41:53.734Z
J,0,2021-12-10T23:14:16.905Z
J,0,2021-12-10T23:36:02.003Z
J,0,2021-12-10T23:37:49.596Z
J,0,2021-12-11T02:13:02.470Z
J,0,2021-12-11T02:15:14.820Z
J,0,2021-12-11T02:32:42.908Z
J,0,2021-12-11T02:55:45.476Z
J,0,2021-12-11T03:10:06.754Z
J,0,2021-12-11T03:10:07.190Z
J,0,2021-12-11T03:10:11.777Z
J,0,2021-12-11T03:10:12.214Z
J,0,2021-12-11T03:10:17.455Z
J,0,2021-12-11T03:10:31.979Z
J,0,2021-12-11T03:12:31.491Z
J,0,2021-12-11T05:17:48.535Z
J,0,2021-12-11T05:35:12.879Z
J,0,2021-12-11T05:45:39.564Z
J,0,2021-12-11T05:56:08.011Z
J,0,2021-12-11T05:13:31.775Z
J,0,2021-12-11T05:22:38.493Z
J,0,2021-12-11T05:24:46.913Z
J,0,2021-12-11T05:51:38.832Z
J,0,2021-12-11T06:11:31.985Z
J,0,2021-12-11T06:07:41.229Z
J,0,2021-12-11T07:58:58.634Z
J,0,2021-12-11T08:02:53.414Z
J,0,2021-12-11T08:05:01.537Z
J,0,2021-12-11T08:29:34.554Z
J,0,2021-12-11T12:07:03.946Z
J,0,2021-12-11T12:30:07.060Z
J,0,2021-12-11T12:32:59.549Z
J,0,2021-12-11T12:53:35.758Z
J,0,2021-12-11T13:06:48.692Z
J,0,2021-12-11T13:38:01.646Z
J,0,2021-12-11T13:54:26.367Z
J,0,2021-12-11T13:56:16.441Z
J,0,2021-12-11T14:28:34.448Z
J,0,2021-12-11T14:32:29.649Z
J,0,2021-12-11T14:35:02.155Z
J,0,2021-12-11T14:40:21.503Z
J,0,2021-12-11T14:40:23.906Z
J,0,2021-12-11T19:47:21.968Z
J,0,2021-12-11T19:47:58.441Z
J,0,2021-12-11T19:51:33.799Z
J,0,2021-12-12T00:21:06.004Z
J,0,2021-12-12T00:23:11.319Z
J,0,2021-12-12T12:04:53.149Z
J,0,2021-12-12T23:34:22.986Z
J,0,2021-12-13T00:11:42.198Z
J,0,2021-12-13T01:56:20.289Z
J,0,2021-12-13T03:00:25.821Z
J,0,2021-12-13T03:05:32.080Z
J,0,2021-12-13T03:15:48.796Z
J,0,2021-12-13T03:17:47.949Z
J,0,2021-12-13T03:20:25.962Z
J,0,2021-12-13T03:44:26.515Z
J,0,2021-12-13T03:50:10.964Z
J,0,2021-12-13T03:54:00.237Z
J,0,2021-12-13T03:57:53.973Z
J,0,2021-12-13T03:59:48.539Z
J,0,2021-12-13T04:07:54.106Z
J,0,2021-12-13T04:09:41.465Z
J,0,2021-12-13T04:14:52.171Z
J,0,2021-12-13T04:17:16.533Z
J,0,2021-12-13T04:21:35.291Z
J,0,2021-12-13T04:36:17.535Z
J,0,2021-12-13T04:40:07.511Z
J,0,2021-12-13T04:42:14.526Z
J,0,2021-12-13T07:41:14.224Z
J,0,2021-12-13T07:45:29.035Z
J,0,2021-12-13T07:51:37.087Z
J,0,2021-12-13T07:53:50.108Z
J,0,2021-12-13T07:55:40.073Z
J,0,2021-12-13T07:57:44.686Z
J,0,2021-12-13T08:11:14.218Z
J,0,2021-12-13T08:13:29.439Z
J,0,2021-12-13T08:18:10.661Z
J,0,2021-12-13T08:20:21.171Z
J,0,2021-12-13T08:26:04.746Z
J,0,2021-12-13T08:29:55.642Z
J,0,2021-12-13T08:33:49.470Z
J,0,2021-12-13T08:42:52.882Z
J,0,2021-12-13T08:46:56.960Z
J,0,2021-12-13T12:15:25.280Z
J,0,2021-12-13T12:18:11.498Z
J,0,2021-12-13T12:20:07.797Z
J,0,2021-12-13T12:22:16.450Z
